sensor_id,lat,lon
2262,26.04,49.72
2230,26.31,53.24
3438,24.17,57.14
3836,24.44,57.88
3432,28.14,49.25
3092,24.26,0
2232,28.5,44.22
1850,26.13,53.62
1962,26.5,48.94
2224,32.49,35.81
1954,27.52,45.6
2036,23.74,55.66
2292,29.4,40.45
1846,23.28,61.84
3558,25.74,49.89
2228,29.47,42.38
2294,24.06,55.26
2038,27.06,46.92
3096,26.34,49.97
3500,26.29,50.76
2266,33.17,36.92
3738,26.64,47.87
3512,31.44,41.08
2607,29.12,41.56
3474,26.74,48.09
3102,32.29,33.96
2234,25.2,54.03
1952,35.4,32.79
2216,29.33,43.24
3436,26.77,50.33
3472,25.57,50.63
3438,24.26,56.73
3432,28.39,49.21
1850,26.31,53.97
2230,26.36,53.07
3428,31.4,36.12
3836,24.51,57.52
2232,28.63,44.14
2323,27.94,47.97
2262,26.1,49.5
2036,23.92,55.69
1954,27.46,46
2224,32.33,36.85
2292,29.77,39.97
2294,24.24,55.33
2038,27.18,46.72
3096,26.48,49.38
3558,25.8,49.71
2228,29.35,42.86
3092,24.17,0
2266,31.9,38.57
3738,26.59,48
1846,23.33,59.02
2607,30.97,38.52
3474,26.9,47.34
3512,31.78,40.5
3102,32.32,34.04
1952,35.63,32.23
3436,26.98,49.62
2216,33.18,36.08
3472,25.58,50.23
2040,29.96,41.35
1764,23.53,62.08
2264,26.8,54.92
3438,24.39,55.52
3432,28.64,49.71
1850,26.42,53.21
3428,31.7,37.05
2230,26.36,53.29
3620,32.96,39.28
2232,29.01,43.29
2224,32.23,36.91
2294,24.31,56.64
2262,26.14,49.57
1954,27.57,45.85
1962,26.84,48.87
3092,24.45,0
2036,23.95,56.05
1846,23.41,58.37
2038,27.27,46.65
2323,28.05,47.73
2292,30.31,38.33
3096,26.33,49.66
2228,30.06,41.69
3738,26.85,47.61
3558,25.98,49.47
2607,30.9,38.22
2266,33.14,37.51
1952,36.81,30.67
3102,32.07,34.81
3474,27.01,47.19
3512,32.72,38.86
2216,34.06,34.81
3436,27,49.52
3472,25.56,50.33
2040,30.34,41.03
1764,23.59,60.64
2264,27.04,52.26
3438,24.54,55.5
3432,28.77,48.79
1850,26.5,52.75
3428,31.92,35.95
2230,26.35,53.33
2232,28.83,44.02
2224,32.29,37.17
2262,26.27,49.41
1954,27.73,45.67
2294,24.34,56.46
1962,26.96,48.62
3092,24.43,0
1846,23.49,57.68
3620,34.11,38.83
2036,24.18,55.7
2038,27.31,46.79
2292,30.5,37.92
2323,28.09,47.49
3836,24.95,56.42
2228,30.27,41.16
3738,26.81,47.95
3096,26.14,50.32
2266,33.93,35.78
3558,26.05,49.49
1952,37.57,30.29
3474,27.36,46.42
3512,33.21,37.95
3102,32.8,33.59
2234,25.4,53.9
3472,25.75,49.52
2040,30.67,40.11
3436,26.99,49.69
2216,32.35,37.3
1764,23.77,61.84
2264,27.15,52.47
3438,24.84,54.78
3432,28.87,49.21
1850,26.62,52.16
3428,32.09,36.5
2230,26.33,53.28
2232,28.87,44.64
2294,24.42,56.59
2262,26.4,49.46
1954,27.87,45.3
2224,31.97,37.43
1962,27.04,48.89
3092,24.59,0
1846,23.63,59.11
2038,27.44,46.71
2036,24.21,55.64
2292,29.96,39.3
2323,28.14,47.38
2228,30.93,39.95
3738,26.84,48.29
3620,34.67,37.5
2266,35.67,31.23
2607,30.84,38.63
3558,26.09,49.99
3474,27.17,46.65
2234,25.48,54.08
3472,25.83,49.5
3102,33.41,32.68
1850,26.66,51.73
3432,28.93,49.79
3436,27.09,49.92
3438,25.02,54.64
1764,24,60.54
2294,24.54,54.92
2224,32.07,37.11
2232,27.69,46.74
3092,24.64,0
2262,26.53,48.95
2036,24.36,56.75
1962,27.13,48.44
1846,23.75,57.44
2292,28.64,42.08
2323,28.34,47
2228,31.92,38.24
2038,27.4,46.8
1954,27.87,45.35
3738,26.88,48.15
3836,25.06,56.96
3096,26.44,50.21
3620,33.8,38.15
2266,35.74,31.33
3558,26.19,49.89
1952,38.89,28.51
2607,31.73,37.35
3500,26.73,50.45
3474,27.49,46.47
3472,25.86,48.98
2234,25.61,53.64
2040,30.9,39.87
3432,29.24,48.03
3512,35.1,34.52
2264,27.29,50.71
3428,33.1,35.71
2216,32.25,37.59
3436,27.36,48.92
3438,25.27,53.42
1764,24.05,61.84
1850,26.76,52.05
2294,24.57,56.42
2224,31.73,37.36
2230,26.42,53.75
3092,24.66,0
2232,27.38,46.95
2262,26.4,49.43
1954,28.12,44.88
1962,27.21,48.71
1846,23.74,58.11
2323,28.55,46.83
2228,31.85,38.54
2036,24.45,55.54
2038,27.41,46.96
2292,28.2,43.38
3738,27.03,47.86
3836,25.22,56.96
3096,26.69,49.84
3558,26.32,50.08
2266,36.36,32.09
3620,34.25,37.68
1952,39.18,28.19
2607,31.08,37.49
3474,27.82,45.2
3500,26.82,50.33
2040,31.03,39.8
3472,25.64,49.75
2264,27.21,51.99
2234,25.94,52.12
3432,29.29,48.67
3512,35.32,33.39
3102,34.36,31.58
3438,25.34,54.13
2216,31.79,38.77
1764,24.21,58.4
1850,26.91,51.39
2224,31.56,38.28
3436,27.39,49.63
3092,24.82,0
1962,27.3,47.89
2294,24.67,55.49
2323,28.6,47.33
2262,26.49,49.17
3428,33.32,34.4
2232,27.78,46.16
1954,28.26,44.64
2038,27.5,46.81
2292,27.45,44.29
3738,27.27,47.51
3836,25.29,57.01
2228,31.99,38.25
2036,24.67,54.91
1846,23.98,58.01
3096,26.98,49.06
3558,26.46,49.68
2266,33.38,36.94
1952,38.92,28.59
2607,30.91,38.62
3620,33.5,38.63
3474,27.96,44.95
3500,26.93,49.83
2040,31.54,38.6
3472,26.07,48.73
2264,27.61,50.37
3432,29.61,47.66
3102,34.12,32.11
2234,26.04,50.55
2230,26.55,53.5
2224,31.83,37.74
3092,24.94,0
1850,27,51.95
2216,33.35,36.34
3436,27.33,49.71
2323,28.9,46.9
1962,27.44,48.85
2262,26.71,49.22
1846,24.12,56.95
1764,24.36,58.81
2294,24.65,54.6
2292,27.15,46.44
2228,32.3,37.71
3428,33.17,34.92
2038,27.59,46.77
1954,28.39,44.45
2232,28.07,46.2
3738,27.33,46.85
3558,26.6,49.49
3836,25.61,55.65
3096,27.23,48.4
2036,24.99,54.01
2266,34.16,34.79
1952,39.28,28.04
2607,33.61,34.41
3474,28.13,44.35
2040,31.82,38
3500,27.04,49.98
2264,28.03,50.23
3472,26.02,48.76
3432,29.85,47.34
3102,33.85,32.73
3620,33.46,38.64
3512,36.25,32.04
2230,26.53,53.36
3438,25.64,53.93
2224,32.14,36.77
3092,24.99,0
2234,26.24,50.54
2216,33.14,37.01
1850,27.13,51.01
3436,27.5,49.38
2323,28.9,47.38
1962,27.54,48.08
2262,26.78,49.06
1846,24.23,57.58
1764,24.72,57.27
2294,24.73,55.79
2292,26.84,46.27
2228,30.85,40.46
3428,33.39,34.33
2038,27.63,46.97
3738,27.42,47.45
3558,26.71,49.3
1954,28.52,44.52
2232,28.28,46
3096,27.19,48.9
2036,25.06,53.72
3836,25.72,56.13
1952,39.34,27.97
3474,27.9,45.88
2040,31.79,38.17
3500,27.13,49.57
2264,28.05,49.48
3432,30.11,46.55
3102,34.8,31.19
3512,36.56,31.17
3472,26.26,48.07
3620,33.26,39.21
2230,26.65,53.12
3438,25.77,53.99
3092,24.99,0
2224,32.22,37.85
2216,33.17,36.99
1850,27.21,51.53
2323,29.17,46.41
1962,27.63,47.93
3436,27.83,48.79
2262,27.08,47.55
2234,26.53,49.74
1846,24.29,56.97
1764,24.86,54.08
2294,24.81,54.27
2228,30.82,40.56
2232,27.5,47.33
1954,28.7,44.21
3096,27.2,48.78
3738,27.58,46.91
3558,26.78,49.64
2036,25.15,53.48
2292,26.82,45.78
3836,25.91,55.76
1952,39.39,28.31
3474,28.18,44.52
2266,36.76,32.88
2040,31.69,38.35
2607,35.27,31.82
3500,27.23,49.54
2264,28.38,48.44
2230,26.66,53.8
3436,28.04,48.41
1962,27.76,47.7
2262,27.05,48.86
2294,24.84,55.8
3620,32.86,39.33
1846,24.41,57.01
1764,25.16,52.31
2292,27.45,44.9
2038,27.85,46.91
3096,27.44,48.33
1954,28.66,44.56
2036,25.33,53.22
3738,27.6,47.25
2232,27.09,49.51
3558,26.95,49.45
1952,39.77,28.03
3836,26.26,55.04
3474,28.3,44.63
2266,35.79,33.84
2607,35.26,31.69
3500,27.31,49.46
2264,28.61,48.11
3432,30.51,45.15
3512,37.08,29.66
3102,33.25,34.48
3472,26.72,47.75
2230,26.58,54.91
1850,27.38,52.25
1954,28.7,44.56
2323,28.94,47.67
3092,25.14,0
2224,31.56,38.99
3428,32.94,34.97
2038,27.95,46.84
2036,25.75,52.12
3738,27.81,47.05
1846,24.51,56.06
3620,34.33,37.56
3096,27.56,48.17
2232,27.16,48.52
1952,40.81,27.02
3558,27.09,49.02
3836,26.71,53.42
3474,28.58,43.93
2266,33.38,37.54
2607,35.68,31
2040,32.06,38.09
2264,28.74,46.67
3432,30.47,45.01
3512,37.27,29.95
3102,34.17,32.81
2230,26.73,54.44
3472,26.86,47.39
2216,33.54,36.87
1962,27.94,48.16
3436,27.95,49.22
2262,27.1,49.12
2234,26.36,51
2294,24.95,55.33
2292,30.21,38.82
1764,26.42,49.19
1850,27.58,50.97
1954,28.82,44.5
3092,25.44,0
2323,29.19,47.19
2224,31.89,38.02
3428,33.09,35.22
2038,28.03,46.86
3738,27.81,47.12
1846,24.7,55.39
2036,26.08,51.86
2228,31.39,40.11
3096,27.51,48.78
2232,27.82,47.82
1952,41.41,26.47
3558,27.12,48.98
3836,26.97,52.73
3620,33.14,39.21
3474,28.67,43.91
2266,34.32,35.44
2607,36.91,29.53
2040,32.55,37.47
3432,30.46,44.22
3512,37.38,29.35
3472,26.93,46.71
2216,33.26,37.71
1764,26.95,46.46
2294,25.06,54.26
2262,27.33,48.66
1962,28.1,47.82
2038,28.06,47.13
3428,32.94,36.13
3436,28.22,48.33
2323,29.04,47.9
3738,27.96,46.84
2036,26.44,51.63
2228,30.53,41.87
1846,24.76,54.05
2232,27.9,47.08
1954,28.97,44.39
3096,27.61,48.76
2292,30.71,37.95
3092,25.57,0
1850,27.76,50.69
1952,41.05,27.06
3558,27.16,49.23
3438,26.29,53.85
3836,26.79,54.06
3474,28.94,43.24
2266,36.09,33.17
2607,36.46,30.11
2040,32.54,37.5
3620,31.34,42.29
3512,37.27,30.21
2264,29.17,48.09
3432,30.24,44.72
3102,33.28,34.59
2230,26.81,54.53
3472,27.09,46.6
2216,32.42,38.87
1764,27.16,46.24
2294,25.2,55.01
2262,27.41,48.91
1962,28.31,48.13
2234,26.46,52.13
2038,28.22,46.85
2323,29.15,47.82
3738,28.08,46.89
3428,33.35,36.12
3436,28.34,48.61
2228,31.19,41.04
1846,24.96,53.16
2232,28.55,46.44
1954,29.21,44.17
2036,26.76,51.84
2292,31.29,36.21
3096,27.67,48.82
3092,25.53,0
1850,27.88,50.02
1952,41.55,26.28
2224,32.07,36.41
3558,27.26,49.39
3438,26.25,54.23
3836,26.85,55.16
3474,28.58,44.19
2266,36.36,33.51
2607,36.27,30.1
2040,32.52,37.75
3620,33.41,39.13
3512,38.01,29.01
2264,29.47,47.52
3432,30.12,44.64
3102,32.61,36.16
2230,26.83,54.57
2216,33.17,37.81
1764,27.43,45.17
2294,25.32,54.92
3500,27.68,49.27
2038,28.28,46.99
3738,28.18,47.09
2228,32.54,38.77
2262,27.51,48.63
1846,25.06,52.96
2292,30.24,38.89
2323,29.49,46.99
3096,27.68,49.23
3092,25.64,0
2232,27.88,47.77
1850,27.87,49.67
2234,26.5,52.57
3436,28.03,49.41
3428,33.9,34.91
1962,28.43,47.61
2224,32.12,37.45
1954,29.46,44.01
3438,26.3,54.38
3472,26.93,47.51
1952,39.45,28.44
2036,26.9,51.62
3558,27.4,49.27
3836,26.95,54.16
3474,28.73,43.9
2266,34.83,36.39
2607,37.84,28.35
2040,33.17,36.85
3512,38.51,28.46
2264,29.53,47.66
3620,34.28,37.92
3432,30.48,44.64
3102,33.29,35.21
2230,26.93,54.46
2216,33.23,37.5
1764,27.72,44.79
3500,27.79,49.14
2038,28.24,47.32
2294,25.47,53.09
2292,29.51,40.72
1846,25.13,53.79
3092,25.8,0
2232,27.65,48.07
2323,29.29,47.38
3738,28.22,46.76
3096,27.83,48.8
1850,28.04,49.06
3436,28.46,48.37
3428,34.03,34.29
2262,27.63,48.85
3472,27.13,46.83
2234,26.72,52.47
1952,38.01,30.05
2224,32.08,37.44
3558,27.59,48.37
1962,28.5,47.91
2228,32.37,39.33
3836,27.15,53.85
2266,35.02,36.49
1954,29.73,43.71
3474,28.81,44.17
2040,33.02,37.21
3512,39.07,27.44
2264,29.58,46.35
3432,30.52,43.86
2230,26.95,54.84
3102,35.3,31.45
3620,32.83,40.01
3500,27.89,49.16
2292,29.16,40.48
3096,27.85,49.02
3738,28.39,47.06
2262,27.88,48.12
2323,29.55,46.57
2232,27.44,48.67
3558,27.71,48.39
1850,28.13,49.4
3428,34.43,34.13
1952,37.29,30.88
2224,32.31,36.67
3436,28.58,48.33
1962,28.49,47.42
2036,27.44,50.42
3472,27.46,47
2228,32.61,38.72
2234,27.12,51.47
3836,27.41,53.41
2266,34.8,34.6
1954,30.12,43.28
3474,29.24,43.47
2040,33.32,37.04
3512,39.24,27.55
2264,30.02,46.26
2230,27.02,54.65
3102,35.39,31.34
3432,30.59,43.96
2216,32.34,39.24
1764,27.78,44.3
3620,33.73,38.83
2292,28.91,40.78
3500,27.94,49.36
2294,25.72,52.14
3092,25.92,0
3096,28.24,48.37
3738,28.52,46.53
2262,28.11,47.89
2323,29.91,46.14
2232,27.65,48.55
1850,28.29,49.4
3558,27.82,48.1
2038,28.43,47.48
2224,32.18,37.72
3472,27.7,46.18
2036,27.75,49.84
3428,34.87,32.78
2228,33.39,37.73
1952,36.63,31.84
1846,25.33,54.48
3436,28.8,48.49
3836,27.72,52.7
1962,28.65,47.38
3438,26.84,52.28
1954,30.33,42.87
2266,35.06,34.13
2234,27.31,51.44
3474,29.39,43.07
2040,33.56,36.8
3512,39.5,27.5
2264,30.3,45.58
3432,30.79,43.4
2216,33.8,37.14
2607,39.3,26.83
3102,35.06,31.66
2230,27.04,55.02
3092,26.02,0
3500,28.03,49.6
2294,25.79,51.44
1764,28.15,43.87
2262,28.16,47.45
2292,29.07,40.84
2323,29.96,45.53
2232,28.16,47.84
1850,28.45,48.98
2036,27.94,49.24
2224,32.59,36.62
3620,33.5,39.84
2038,28.52,47.3
1954,30.5,42.67
1846,25.37,54.48
3472,27.82,45.89
1962,28.77,47.49
2228,33.91,36.8
3438,27.04,51.9
3738,28.59,46.81
3474,29.62,42.88
3428,34.91,33.55
3436,28.72,49.42
3096,28.51,47.83
2266,35.9,33.95
1952,36.63,32.04
3836,27.82,53.07
3558,27.86,48.33
2040,33.4,37.41
2234,27.44,50.76
3512,39.78,26.9
2264,30.49,44.83
3432,31.07,42.84
2607,39.57,26.72
2216,34.74,35.65
3102,35.22,31.68
2230,27.07,55.07
2323,29.76,45.52
3500,28.08,49.41
2262,28.12,47.75
3092,26.21,0
2292,29.12,41.06
2232,28.68,46.65
1850,28.52,49.18
1764,28.32,43.13
3558,27.96,47.89
2224,32.38,37.63
3738,28.68,46.76
2038,28.65,47.22
3096,28.77,47.31
1846,25.44,55.09
3836,28.16,50.87
2036,28.08,48.31
1954,30.83,42.13
2228,32.12,39.98
3438,27.15,52.24
3472,27.9,46.19
3428,35.28,32.36
1952,36.05,32.83
3620,33.5,39.28
3512,39.71,27.27
2264,30.75,44.99
2040,32.86,37.94
3436,28.64,49.8
3474,29.89,42.77
2230,27.18,55.28
3432,31.07,43.18
2216,35.27,34.98
3102,37.33,28.18
2294,26.16,52.55
3500,28.2,49.46
1850,28.66,49.16
2232,28.85,46.48
2323,29.71,45.76
3738,28.83,47.28
2038,28.75,47.06
3092,26.06,0
3836,28.21,52.18
1962,29.06,47.01
2224,32.23,39.05
1846,25.62,52.51
2228,32.4,39.86
3428,35.61,31.6
3438,27.29,53.21
1952,35.83,33.3
3096,28.86,47.25
2266,36.73,32.75
2040,32.45,38.74
2036,28,48.66
3558,28.03,48.04
1954,31.02,41.8
3436,28.72,49.68
3472,27.96,46.06
3474,29.91,42.07
2234,27.83,49.98
3512,40.06,26.69
3620,32.69,40.88
2264,30.96,44.09
2230,27.28,55.21
2216,34.41,36.11
3432,31.15,42.79
2294,26.27,52.66
2607,40.28,26.17
2262,28.71,47.06
2232,28.3,47.6
2323,29.55,45.89
3738,28.94,46.89
1764,28.86,41.32
1850,28.71,49.28
3092,26.33,0
2038,28.75,47.28
3836,28.42,50.49
2224,32.41,38.3
1846,25.8,52.39
3438,27.43,53.73
1952,35.65,33.36
3558,28.17,48.08
3428,35.74,32.24
1962,29.26,46.91
1954,31.05,41.66
2036,28.26,48.7
2040,31.88,40.4
3096,28.84,46.75
2292,28.47,43.26
3472,28.06,46.21
3436,28.8,49.55
2266,38.92,29.55
2234,27.89,50.55
3474,30.09,42.27
2228,33.3,38.51
2264,31.09,44.56
3512,40.53,25.84
3620,32.92,40.77
2230,27.39,55.2
3432,31.41,42.95
2294,26.51,53.63
2216,36.81,32.82
2607,41.31,24.91
3102,36.12,29.29
2262,29.02,46.59
2232,28.53,47.44
2323,30.01,45.1
3738,28.97,46.66
3500,28.3,50.48
1764,28.94,41.51
3092,26.6,0
1850,28.85,48.87
3836,28.71,49.03
2292,28.96,42.49
2038,28.82,47.29
2224,33.06,37.48
3438,27.52,53.5
1846,25.98,51.84
3428,35.74,31.26
1954,30.86,42
3472,28.1,46.28
2040,31.9,40.36
3436,29,49.09
1962,29.35,46.74
2228,34.55,36.84
2264,31.13,44.85
3512,40.07,26.16
1952,36.03,33.15
3432,31.38,42.55
2230,27.5,54.97
2216,37.03,32.18
2294,26.66,51.28
2262,28.95,47.02
3102,35.63,30.15
2607,42.19,24.4
3500,28.41,49.44
3738,29.12,46.91
2323,30.3,44.67
1850,29.02,48.55
3092,26.65,0
2038,29.04,46.94
3836,28.8,48.92
3438,27.68,52.76
2224,33.33,36.73
1846,26.18,53.06
2292,29.99,39.48
2232,28.97,46.42
3428,35.54,31.51
1954,30.98,41.57
2234,28.19,49.54
3558,28.51,46.43
1952,35.91,33.3
3474,30.15,42.17
2040,31.34,41.16
2228,33.78,38.2
3512,39.73,27.21
2266,40.04,27.36
2264,31.39,44.65
2036,28.7,47.65
3436,29.12,48.34
3096,28.9,46.36
3472,28.18,46.24
1962,29.52,46.66
3432,31.42,42.52
3620,33.98,39.45
2216,36.39,32.95
2230,27.67,54.33
2294,26.7,49.22
2262,29.3,46.38
3102,36.71,28.73
2607,42.66,24.05
3500,28.52,49.48
3738,29.19,46.77
2323,30.17,45.02
1764,28.75,41.69
1850,29.08,48.6
3092,26.8,0
2038,29.16,46.93
2232,29.69,45.03
3438,27.88,52.29
2224,33.74,36.34
2292,31.44,37.12
3836,28.96,48.27
1846,26.22,51.19
3428,35.47,32.38
1954,31.21,41.08
2234,28.44,48.29
1952,35.78,33.63
3558,28.62,46.36
3472,28.38,45.95
3474,30.58,42.09
2040,31.56,40.84
2264,31.42,44.11
2228,33.78,37.73
3512,40.4,25.86
2266,38.36,29.5
3096,28.92,46.18
2036,28.76,47.5
3436,29.34,47.63
1962,29.68,46.86
3432,31.49,42.71
2216,34.53,36.06
2294,26.76,48.7
2230,27.82,54.13
2262,29.36,46.48
3102,37.17,28.32
3738,29.28,46.64
1764,29.29,41.46
2607,42.72,24.03
2323,30.19,44.6
2038,29.33,46.74
2232,30.9,42.75
3438,28.14,51.46
2292,32.81,34.55
2224,33.08,37.23
1850,29.22,48.37
1954,30.99,41.51
3836,29.17,46.8
3620,32.58,41.85
1846,26.42,50.37
3092,26.81,0
2234,28.46,47.86
3428,35.73,32.54
1952,35.73,33.76
3558,28.67,46.46
3500,28.64,49.26
3472,28.46,45.76
3474,30.92,41.33
2264,31.46,44.75
2040,31.63,40.83
2228,34.08,37.49
3512,40.82,25.33
2266,38.54,29.17
3096,29.25,45.76
3436,29.37,47.5
2036,28.82,47.21
1962,29.69,47.46
3432,31.35,42.38
2216,33.78,37.48
2230,27.97,53.96
2294,26.89,49.52
2262,29.5,46.29
3102,36.45,29.09
3738,29.24,45.68
1764,29.65,41.14
2607,43.31,23.4
2323,30.4,44.58
2038,29.45,46.54
2292,34,32.81
3438,28.26,51.26
2224,33.41,36.81
1954,31.28,41.17
1850,29.37,48.03
3092,26.86,0
1952,35.83,33.7
3428,35.78,33.06
2232,31.31,42.44
3558,28.83,46.05
1846,26.53,50.1
3500,28.75,49.23
3836,29.25,47.16
3620,33.43,40.49
3472,28.68,45.91
3474,31.16,40.4
2040,31.45,41.2
2264,31.82,44.01
2228,33.82,37.76
3512,40.51,25.62
2266,40.22,27.66
3096,29.27,45.04
1962,29.91,46.21
3436,29.32,47.58
2036,28.75,46.92
3432,31.22,42.78
2216,36.46,33
2230,28.13,53.08
2294,27.06,47.21
2262,29.8,45.52
3102,36.45,28.61
3738,29.44,45.23
1764,29.84,41.37
2607,42.7,24.06
2323,30.1,45.16
2038,29.51,46.24
2292,33.97,32.94
3438,28.58,50.25
1954,31.48,40.33
2224,33.02,38.58
1850,29.46,47.82
2234,28.84,46.78
3558,28.97,45.62
3836,29.32,46.49
3092,27.03,0
3428,36.13,31.71
1952,35.32,34.5
3474,31.37,40.13
2232,32.09,41.2
3472,28.8,46.23
2040,31.43,41.29
3500,28.89,48.55
2264,31.95,43.14
2228,33.46,38.17
3512,41.02,25.12
1846,26.71,50.3
2266,37.8,31.58
1962,30.07,45.34
3096,29.31,45.4
3620,32.3,42.59
2036,29.03,47.71
3436,29.52,47.03
3432,31.48,42.09
2216,37.83,30.55
2230,28.29,52.5
2262,29.96,45.04
2294,27.14,45.69
3102,36.53,28.72
3738,29.54,44.83
1764,30.3,40.16
2607,43.17,23.87
2323,30.4,44.56
3326,35.62,31.4
2038,29.56,45.97
2292,33.58,33.99
3438,28.77,49.84
1954,31.29,40.82
1850,29.46,47.78
2224,33.23,37.41
2234,28.91,46.56
3558,29.06,45.18
3836,29.53,47.13
1952,35.4,34.36
3092,27.13,0
3474,31.47,40.03
2232,32.17,40.63
3428,36.39,32.51
3500,29,48.41
2040,31.35,41.43
2264,31.86,43.95
3472,29.02,45.45
2228,33.24,38.58
3512,39.89,26.28
1846,26.86,51.78
2266,38.47,31.31
1962,30.2,45.53
3096,29.55,45.32
2036,29.22,46.21
3436,29.55,46.57
3620,36,37.32
3432,31.45,42.29
2216,36.03,33.3
2230,28.43,52.24
3102,35.29,31.03
2294,27.2,46.88
2262,30.09,44.81
3738,29.63,44.62
1764,30.48,39.2
2607,40.02,27.2
2323,30.47,44.18
2038,29.6,45.64
2292,34.07,33.13
3438,28.91,49.57
1850,29.73,47.42
2224,33.41,37.75
2234,28.91,46.83
1954,31.44,40.67
1952,35.56,33.95
2264,32.12,42.36
3836,29.81,46.05
3474,31.68,39.46
3472,29.16,45.13
2266,38.3,33.67
1846,26.98,52.59
2228,33.61,38.01
3428,36.72,30.64
3558,29.1,45.1
3092,27.27,0
2232,32.97,39.45
1962,30.3,44.82
2040,31.31,41.54
3512,40.33,26.28
3096,29.83,44.23
2036,28.95,46.49
3436,29.59,46.29
3620,34.7,38.98
2216,37.23,31.18
2294,27.38,46.18
2230,28.57,52.13
3102,35.21,31.04
2262,30.14,44.66
3432,31.49,41.87
3738,29.69,44.59
1764,31.14,38.43
2607,37.98,30.11
2323,30.36,44.32
2038,29.74,44.79
2292,34.16,32.59
3438,29.06,49.53
1850,29.77,47.64
2224,33.71,36.47
2234,28.93,46.84
1954,31.79,40.01
1952,35.13,34.91
2264,32.14,43.93
3836,30.02,46.89
2266,39.2,30.15
2228,33.61,37.65
3472,29.24,45.13
3096,29.73,44.28
3512,40.03,25.74
3092,27.5,0
3436,29.61,46.06
3474,31.76,38.89
2036,29.1,45.92
3428,36.93,30.34
3558,29.26,44.92
1962,30.51,44.42
2040,31.44,41.11
2216,34.26,35.44
3432,31.97,41.37
2294,27.48,47.38
2230,28.79,51.14
3102,37.06,28.17
2262,30.34,44.08
3620,35.09,37.72
3738,29.88,44.1
1764,31.87,37.27
2607,38.57,29.46
2323,30.55,44
2038,29.89,44.64
3438,29.15,48.91
2292,33.97,32.57
1850,30.23,45.26
2234,29.11,46.72
2224,33.36,37.07
1954,31.82,39.92
1952,35.66,34.03
3836,30.1,46.37
2228,32.78,38.86
2266,38.58,31.15
2264,32.03,45.06
3472,29.35,44.34
2232,33.12,38.81
3096,29.96,44.11
1846,27.37,52.28
3512,41.2,25.31
3092,27.56,0
3436,29.79,46.06
3474,31.93,39.22
3428,36.84,30.07
3558,29.29,43.54
1962,30.55,44.12
2040,31.27,41.38
2036,29.15,46.01
3500,29.28,47.93
2216,34.04,36.59
3432,31.9,41.02
2294,27.6,47.42
2230,28.89,50.52
3102,36.45,28.87
2262,30.45,43.59
3738,29.98,44.4
1764,31.89,37.97
2607,37.81,30.49
2323,30.69,43.59
2038,29.95,44.62
2292,33.11,34.08
3438,29.38,48.8
3620,36.36,37.03
1850,30.22,45.73
2234,29.27,45.64
2224,33.16,36.55
1954,31.75,40.15
1952,35.07,34.6
3836,30.38,44.33
2228,33.07,38.29
2266,40.44,29.34
2264,31.81,45.76
3472,29.48,43.04
1846,27.51,51.79
2232,33.53,37.69
3512,41.79,24.14
3096,30.1,43.89
3092,27.6,0
3474,31.6,39.69
3436,29.68,46.36
3428,37.02,30
3558,29.3,44.6
1962,30.7,43.62
2040,31.29,41.65
2036,29.56,45.34
3500,29.39,47.4
2216,34.46,36.24
3432,31.91,40.78
2230,29.1,50.19
2294,27.77,46.17
3102,36.15,29.41
2262,30.5,43.66
3738,30.09,43.03
1764,31.86,37.44
2607,38.45,29.83
2323,30.84,43.33
2038,29.96,43.86
2292,31.9,36.85
3438,29.4,48.31
2234,29.21,45.57
1850,30.32,45.04
2224,32.45,37.89
1954,32.13,39.64
3620,36.32,35.9
1952,35.52,34.06
3836,30.04,45.7
3096,30.07,43.83
3558,29.47,44.79
3500,29.45,47.09
2232,33.54,38.02
2036,29.94,44.25
3102,37.22,28.47
3432,32.03,41.15
2294,27.96,44.92
2262,30.57,43.29
1764,31.69,37.57
2230,29.31,49.32
2323,30.7,43.37
2607,38.21,29.69
2038,30.13,43.55
3738,30.19,42.97
2292,31.62,37.44
3438,29.47,48.42
2234,29.19,45.67
1850,30.46,44.43
2224,32.92,37.69
1954,32.44,38.72
1952,35.73,34.15
3836,30.23,44
3620,35.1,37.75
2264,31.92,44.15
3096,30.36,43.08
3558,29.6,44.5
2266,40.92,28.83
3500,29.54,46.96
3512,42.79,22.7
2040,31.68,40.86
3472,29.58,43.73
3474,32.16,38.68
3436,30.08,45.62
2036,30.16,44.27
3428,37.4,28.98
1962,30.96,43.33
2216,39.24,29.34
3102,36.94,29.06
3432,32.19,40.77
2262,30.71,42.69
2294,28.15,45.01
1764,31.62,37.63
2323,30.71,43.78
2292,31.01,38.2
2224,33.14,36.77
1850,30.52,45.08
1954,32.75,38.28
3438,29.32,49.47
2234,29.42,45.42
2230,29.43,48.87
1952,35.82,33.52
3836,30.54,43.83
2264,32.16,44.1
2228,32.8,38.89
3620,37.29,34.72
1846,27.81,51.52
2266,39.63,29.67
3558,29.77,44.21
3500,29.63,46.7
3096,30.53,42.7
3474,32.38,38.83
