sensor_id,location,lat,lon,temperature,humidity,date,time
3620,1824,42.678,23.254,32.9,38.38,01-07-2017,19:22:54
2228,1120,42.693,23.333,32.22,36.1,01-07-2017,19:22:55
2292,1154,42.663,23.273,31.04,33.2,01-07-2017,19:22:59
2294,1155,42.645,23.265,27.66,39.88,01-07-2017,19:23:02
2264,1139,42.671,23.31,32.02,37.43,01-07-2017,19:23:09
2036,1023,42.657,23.349,31.06,32.76,01-07-2017,19:23:15
2232,1122,42.685,23.301,33.72,32.95,01-07-2017,19:23:19
3836,1933,42.702,23.371,30.32,40.07,01-07-2017,19:23:22
3472,1750,42.669,23.318,33.19,32.08,01-07-2017,19:23:25
3092,1556,42.666,23.284,31.41,0.0,01-07-2017,19:23:26
3428,1727,42.624,23.406,31.63,34.95,01-07-2017,19:23:30
3436,1731,42.693,23.359,32.08,35.03,01-07-2017,19:23:35
3438,1732,42.738,23.293,31.57,35.55,01-07-2017,19:23:35
2607,1313,42.66,23.319,33.05,28.99,01-07-2017,19:23:39
1952,976,42.709,23.398,30.09,41.13,01-07-2017,19:23:43
2262,1138,42.691,23.324,31.61,35.67,01-07-2017,19:23:49
2040,1025,42.686,23.351,31.28,37.0,01-07-2017,19:23:50
3096,1558,42.7,23.36,33.2,32.93,01-07-2017,19:23:52
1846,923,42.64,23.31,32.9,29.2,01-07-2017,19:23:54
2216,1114,42.664,23.373,32.07,34.62,01-07-2017,19:24:02
2038,1024,42.694,23.32,34.62,30.53,01-07-2017,19:24:04
3474,1751,42.68,23.293,32.62,32.14,01-07-2017,19:24:05
3432,1729,42.71,23.419,32.03,38.82,01-07-2017,19:24:10
3558,1793,42.671,23.364,33.39,28.12,01-07-2017,19:24:11
1962,981,42.69,23.324,32.46,34.31,01-07-2017,19:24:24
3738,1884,42.7,23.332,33.13,32.97,01-07-2017,19:24:32
1954,977,42.704,23.354,33.01,33.59,01-07-2017,19:24:33
2234,1123,42.685,23.356,33.71,29.51,01-07-2017,19:24:42
3500,1764,42.703,23.349,33.61,31.25,01-07-2017,19:24:44
2224,1118,42.651,23.335,32.75,29.94,01-07-2017,19:24:55
2266,1140,42.738,23.272,30.48,40.51,01-07-2017,19:25:01
1764,879,42.622,23.366,31.47,33.25,01-07-2017,19:25:06
3512,1770,42.683,23.335,31.56,35.48,01-07-2017,19:25:09
2230,1121,42.692,23.332,32.2,37.11,01-07-2017,19:25:11
3102,1561,42.665,23.392,32.15,31.05,01-07-2017,19:25:13
2323,1172,42.686,23.4,31.54,35.98,01-07-2017,19:25:14
1850,925,42.677,23.311,31.04,38.35,01-07-2017,19:25:17
2228,1120,42.693,23.333,32.01,36.59,01-07-2017,19:25:21
2292,1154,42.663,23.273,31.1,34.21,01-07-2017,19:25:26
2294,1155,42.645,23.265,27.91,39.89,01-07-2017,19:25:30
2264,1139,42.671,23.31,32.07,37.32,01-07-2017,19:25:36
2036,1023,42.657,23.349,31.39,32.81,01-07-2017,19:25:42
3620,1824,42.678,23.254,32.04,39.69,01-07-2017,19:25:44
2232,1122,42.685,23.301,33.96,32.48,01-07-2017,19:25:47
3836,1933,42.702,23.371,30.57,38.43,01-07-2017,19:25:49
3092,1556,42.666,23.284,31.37,0.0,01-07-2017,19:25:53
3472,1750,42.669,23.318,33.15,29.35,01-07-2017,19:25:54
3428,1727,42.624,23.406,31.61,34.9,01-07-2017,19:25:56
3438,1732,42.738,23.293,31.49,34.51,01-07-2017,19:26:01
3436,1731,42.693,23.359,32.17,35.03,01-07-2017,19:26:04
2607,1313,42.66,23.319,32.88,29.84,01-07-2017,19:26:07
2262,1138,42.691,23.324,31.64,35.94,01-07-2017,19:26:15
2040,1025,42.686,23.351,31.14,37.13,01-07-2017,19:26:16
3096,1558,42.7,23.36,33.05,33.13,01-07-2017,19:26:20
1846,923,42.64,23.31,32.77,29.31,01-07-2017,19:26:21
2216,1114,42.664,23.373,32.03,34.75,01-07-2017,19:26:28
2038,1024,42.694,23.32,34.6,30.51,01-07-2017,19:26:31
3474,1751,42.68,23.293,32.19,32.79,01-07-2017,19:26:32
3558,1793,42.671,23.364,33.35,28.67,01-07-2017,19:26:37
3432,1729,42.71,23.419,31.65,39.73,01-07-2017,19:26:37
1962,981,42.69,23.324,32.29,34.8,01-07-2017,19:26:51
3738,1884,42.7,23.332,33.15,33.03,01-07-2017,19:26:58
1954,977,42.704,23.354,32.98,33.73,01-07-2017,19:26:59
2234,1123,42.685,23.356,33.77,29.23,01-07-2017,19:27:08
3500,1764,42.703,23.349,33.52,31.52,01-07-2017,19:27:10
2224,1118,42.651,23.335,32.8,29.86,01-07-2017,19:27:23
1764,879,42.622,23.366,31.42,32.91,01-07-2017,19:27:33
3512,1770,42.683,23.335,31.4,36.57,01-07-2017,19:27:36
2230,1121,42.692,23.332,32.07,37.77,01-07-2017,19:27:38
3102,1561,42.665,23.392,31.99,31.37,01-07-2017,19:27:39
2323,1172,42.686,23.4,31.38,36.35,01-07-2017,19:27:40
1850,925,42.677,23.311,31.19,37.07,01-07-2017,19:27:44
2228,1120,42.693,23.333,31.81,37.16,01-07-2017,19:27:48
2292,1154,42.663,23.273,31.1,32.84,01-07-2017,19:27:53
2294,1155,42.645,23.265,27.98,40.25,01-07-2017,19:27:56
2264,1139,42.671,23.31,32.05,37.16,01-07-2017,19:28:02
2036,1023,42.657,23.349,31.1,33.44,01-07-2017,19:28:10
2232,1122,42.685,23.301,34.09,32.52,01-07-2017,19:28:14
3836,1933,42.702,23.371,30.35,39.57,01-07-2017,19:28:15
3092,1556,42.666,23.284,31.45,0.0,01-07-2017,19:28:19
3428,1727,42.624,23.406,31.62,34.98,01-07-2017,19:28:23
3472,1750,42.669,23.318,32.98,30.38,01-07-2017,19:28:24
3438,1732,42.738,23.293,31.4,34.03,01-07-2017,19:28:28
2607,1313,42.66,23.319,32.66,30.38,01-07-2017,19:28:33
3620,1824,42.678,23.254,31.37,42.07,01-07-2017,19:28:33
3436,1731,42.693,23.359,31.83,36.06,01-07-2017,19:28:33
2262,1138,42.691,23.324,31.32,36.94,01-07-2017,19:28:41
2040,1025,42.686,23.351,31.14,37.16,01-07-2017,19:28:43
1846,923,42.64,23.31,32.74,29.17,01-07-2017,19:28:47
3096,1558,42.7,23.36,32.95,33.17,01-07-2017,19:28:48
1952,976,42.709,23.398,29.67,43.36,01-07-2017,19:28:53
2216,1114,42.664,23.373,32.15,34.82,01-07-2017,19:28:55
2038,1024,42.694,23.32,34.46,31.05,01-07-2017,19:28:57
3474,1751,42.68,23.293,32.22,33.15,01-07-2017,19:28:58
3558,1793,42.671,23.364,33.19,29.26,01-07-2017,19:29:04
3432,1729,42.71,23.419,31.63,39.56,01-07-2017,19:29:04
1962,981,42.69,23.324,32.11,35.33,01-07-2017,19:29:18
3738,1884,42.7,23.332,32.99,33.64,01-07-2017,19:29:25
1954,977,42.704,23.354,32.94,33.77,01-07-2017,19:29:26
2234,1123,42.685,23.356,33.45,30.34,01-07-2017,19:29:34
3500,1764,42.703,23.349,33.37,31.6,01-07-2017,19:29:37
2224,1118,42.651,23.335,32.9,29.76,01-07-2017,19:29:53
1764,879,42.622,23.366,31.28,33.69,01-07-2017,19:29:59
3512,1770,42.683,23.335,31.33,37.1,01-07-2017,19:30:02
2230,1121,42.692,23.332,32.01,37.77,01-07-2017,19:30:04
3102,1561,42.665,23.392,31.94,31.37,01-07-2017,19:30:06
2323,1172,42.686,23.4,31.43,36.4,01-07-2017,19:30:07
1850,925,42.677,23.311,31.47,36.37,01-07-2017,19:30:10
2228,1120,42.693,23.333,31.65,37.15,01-07-2017,19:30:14
2292,1154,42.663,23.273,31.13,34.7,01-07-2017,19:30:19
2294,1155,42.645,23.265,27.93,40.01,01-07-2017,19:30:23
2264,1139,42.671,23.31,32.0,37.65,01-07-2017,19:30:29
2036,1023,42.657,23.349,31.04,34.04,01-07-2017,19:30:37
2232,1122,42.685,23.301,33.76,33.07,01-07-2017,19:30:40
3836,1933,42.702,23.371,29.99,40.45,01-07-2017,19:30:42
3092,1556,42.666,23.284,31.42,0.0,01-07-2017,19:30:46
3428,1727,42.624,23.406,31.57,34.84,01-07-2017,19:30:49
2266,1140,42.738,23.272,29.92,40.47,01-07-2017,19:30:52
3472,1750,42.669,23.318,32.96,29.52,01-07-2017,19:30:53
3438,1732,42.738,23.293,31.36,33.72,01-07-2017,19:30:54
2607,1313,42.66,23.319,32.54,30.82,01-07-2017,19:31:01
3436,1731,42.693,23.359,31.72,36.2,01-07-2017,19:31:02
2262,1138,42.691,23.324,31.08,37.48,01-07-2017,19:31:08
2040,1025,42.686,23.351,31.09,37.24,01-07-2017,19:31:09
1846,923,42.64,23.31,32.43,29.86,01-07-2017,19:31:14
3096,1558,42.7,23.36,32.98,33.28,01-07-2017,19:31:17
2216,1114,42.664,23.373,32.03,34.93,01-07-2017,19:31:21
1952,976,42.709,23.398,29.43,43.78,01-07-2017,19:31:21
3620,1824,42.678,23.254,31.0,41.67,01-07-2017,19:31:23
2038,1024,42.694,23.32,34.32,31.61,01-07-2017,19:31:24
3474,1751,42.68,23.293,32.1,33.37,01-07-2017,19:31:25
3558,1793,42.671,23.364,33.1,29.77,01-07-2017,19:31:30
3432,1729,42.71,23.419,31.78,39.54,01-07-2017,19:31:31
1962,981,42.69,23.324,31.97,35.72,01-07-2017,19:31:44
3738,1884,42.7,23.332,32.93,33.57,01-07-2017,19:31:51
1954,977,42.704,23.354,32.89,33.79,01-07-2017,19:31:53
2234,1123,42.685,23.356,33.53,29.98,01-07-2017,19:32:00
3500,1764,42.703,23.349,33.23,32.05,01-07-2017,19:32:03
2224,1118,42.651,23.335,32.89,29.75,01-07-2017,19:32:21
1764,879,42.622,23.366,31.21,32.86,01-07-2017,19:32:26
3512,1770,42.683,23.335,31.29,37.12,01-07-2017,19:32:29
2230,1121,42.692,23.332,32.01,37.84,01-07-2017,19:32:31
3102,1561,42.665,23.392,32.01,31.35,01-07-2017,19:32:33
2323,1172,42.686,23.4,30.91,37.69,01-07-2017,19:32:33
1850,925,42.677,23.311,31.3,36.48,01-07-2017,19:32:37
2228,1120,42.693,23.333,31.55,37.42,01-07-2017,19:32:41
2292,1154,42.663,23.273,31.05,33.93,01-07-2017,19:32:46
2294,1155,42.645,23.265,27.93,40.15,01-07-2017,19:32:49
2264,1139,42.671,23.31,31.9,38.1,01-07-2017,19:32:55
2036,1023,42.657,23.349,31.0,34.6,01-07-2017,19:33:05
3836,1933,42.702,23.371,29.98,41.26,01-07-2017,19:33:08
3092,1556,42.666,23.284,31.46,0.0,01-07-2017,19:33:12
3428,1727,42.624,23.406,31.57,34.67,01-07-2017,19:33:16
2266,1140,42.738,23.272,29.78,39.95,01-07-2017,19:33:19
3472,1750,42.669,23.318,32.97,30.35,01-07-2017,19:33:21
3438,1732,42.738,23.293,31.39,34.94,01-07-2017,19:33:21
2607,1313,42.66,23.319,32.24,32.34,01-07-2017,19:33:27
3436,1731,42.693,23.359,31.82,35.75,01-07-2017,19:33:30
2262,1138,42.691,23.324,31.26,36.88,01-07-2017,19:33:34
2040,1025,42.686,23.351,30.99,37.04,01-07-2017,19:33:36
1846,923,42.64,23.31,32.36,30.04,01-07-2017,19:33:40
3096,1558,42.7,23.36,32.88,33.28,01-07-2017,19:33:44
2216,1114,42.664,23.373,32.01,35.23,01-07-2017,19:33:48
2038,1024,42.694,23.32,34.25,31.87,01-07-2017,19:33:50
1952,976,42.709,23.398,29.13,44.33,01-07-2017,19:33:50
3474,1751,42.68,23.293,32.15,33.57,01-07-2017,19:33:52
3558,1793,42.671,23.364,33.02,30.06,01-07-2017,19:33:57
3432,1729,42.71,23.419,31.31,39.65,01-07-2017,19:33:57
1962,981,42.69,23.324,31.84,36.01,01-07-2017,19:34:11
3620,1824,42.678,23.254,30.79,42.32,01-07-2017,19:34:14
3738,1884,42.7,23.332,32.69,33.9,01-07-2017,19:34:18
1954,977,42.704,23.354,32.82,33.76,01-07-2017,19:34:19
2234,1123,42.685,23.356,33.58,30.16,01-07-2017,19:34:26
3500,1764,42.703,23.349,33.12,31.77,01-07-2017,19:34:30
2224,1118,42.651,23.335,32.87,30.2,01-07-2017,19:34:51
1764,879,42.622,23.366,31.25,32.04,01-07-2017,19:34:52
3512,1770,42.683,23.335,31.15,37.53,01-07-2017,19:34:55
2230,1121,42.692,23.332,31.95,37.86,01-07-2017,19:34:57
3102,1561,42.665,23.392,31.99,31.22,01-07-2017,19:35:00
2323,1172,42.686,23.4,30.93,37.51,01-07-2017,19:35:01
1850,925,42.677,23.311,31.14,36.72,01-07-2017,19:35:03
2228,1120,42.693,23.333,31.45,37.41,01-07-2017,19:35:07
2292,1154,42.663,23.273,30.96,34.85,01-07-2017,19:35:13
2294,1155,42.645,23.265,28.22,38.45,01-07-2017,19:35:16
2264,1139,42.671,23.31,31.92,37.97,01-07-2017,19:35:22
2036,1023,42.657,23.349,30.91,35.05,01-07-2017,19:35:32
3836,1933,42.702,23.371,30.0,40.63,01-07-2017,19:35:35
3092,1556,42.666,23.284,31.43,0.0,01-07-2017,19:35:39
2266,1140,42.738,23.272,30.02,39.62,01-07-2017,19:35:46
3438,1732,42.738,23.293,31.29,37.05,01-07-2017,19:35:47
3472,1750,42.669,23.318,32.93,30.82,01-07-2017,19:35:50
3428,1727,42.624,23.406,31.54,34.9,01-07-2017,19:35:50
2607,1313,42.66,23.319,31.96,33.11,01-07-2017,19:35:54
3436,1731,42.693,23.359,31.77,36.0,01-07-2017,19:35:59
2262,1138,42.691,23.324,30.89,37.49,01-07-2017,19:36:01
2040,1025,42.686,23.351,31.04,36.91,01-07-2017,19:36:03
1846,923,42.64,23.31,32.26,30.26,01-07-2017,19:36:07
3096,1558,42.7,23.36,32.86,33.32,01-07-2017,19:36:13
2216,1114,42.664,23.373,31.84,35.9,01-07-2017,19:36:14
2038,1024,42.694,23.32,34.06,32.44,01-07-2017,19:36:17
3474,1751,42.68,23.293,31.94,33.73,01-07-2017,19:36:19
3558,1793,42.671,23.364,32.93,29.95,01-07-2017,19:36:24
3432,1729,42.71,23.419,31.01,40.66,01-07-2017,19:36:24
1952,976,42.709,23.398,29.2,43.78,01-07-2017,19:36:26
1962,981,42.69,23.324,31.73,36.42,01-07-2017,19:36:38
3738,1884,42.7,23.332,32.6,34.06,01-07-2017,19:36:44
1954,977,42.704,23.354,32.71,33.59,01-07-2017,19:36:45
2234,1123,42.685,23.356,33.1,30.94,01-07-2017,19:36:53
3500,1764,42.703,23.349,33.05,31.53,01-07-2017,19:36:56
3620,1824,42.678,23.254,30.65,42.96,01-07-2017,19:37:04
1764,879,42.622,23.366,31.28,32.16,01-07-2017,19:37:19
2224,1118,42.651,23.335,32.72,30.53,01-07-2017,19:37:20
3512,1770,42.683,23.335,31.08,37.81,01-07-2017,19:37:22
2230,1121,42.692,23.332,31.9,37.99,01-07-2017,19:37:24
3102,1561,42.665,23.392,31.96,31.53,01-07-2017,19:37:26
2323,1172,42.686,23.4,30.69,38.28,01-07-2017,19:37:28
1850,925,42.677,23.311,31.21,37.01,01-07-2017,19:37:31
2228,1120,42.693,23.333,31.29,37.54,01-07-2017,19:37:35
2292,1154,42.663,23.273,30.81,32.93,01-07-2017,19:37:39
2294,1155,42.645,23.265,28.2,39.69,01-07-2017,19:37:43
2264,1139,42.671,23.31,32.05,37.8,01-07-2017,19:37:48
2036,1023,42.657,23.349,30.58,35.97,01-07-2017,19:37:59
3836,1933,42.702,23.371,29.73,41.75,01-07-2017,19:38:01
3092,1556,42.666,23.284,31.33,0.0,01-07-2017,19:38:05
2266,1140,42.738,23.272,30.05,39.4,01-07-2017,19:38:12
3438,1732,42.738,23.293,31.08,37.44,01-07-2017,19:38:14
3472,1750,42.669,23.318,32.84,30.84,01-07-2017,19:38:20
2607,1313,42.66,23.319,31.39,34.29,01-07-2017,19:38:20
2262,1138,42.691,23.324,30.62,38.54,01-07-2017,19:38:27
3436,1731,42.693,23.359,31.75,36.14,01-07-2017,19:38:28
2040,1025,42.686,23.351,30.97,37.23,01-07-2017,19:38:29
1846,923,42.64,23.31,32.12,30.78,01-07-2017,19:38:33
3096,1558,42.7,23.36,32.84,33.32,01-07-2017,19:38:40
2216,1114,42.664,23.373,31.69,36.23,01-07-2017,19:38:41
3428,1727,42.624,23.406,31.23,35.49,01-07-2017,19:38:43
2038,1024,42.694,23.32,33.96,32.87,01-07-2017,19:38:43
3474,1751,42.68,23.293,31.67,34.38,01-07-2017,19:38:45
3558,1793,42.671,23.364,32.83,30.05,01-07-2017,19:38:50
3432,1729,42.71,23.419,31.17,40.39,01-07-2017,19:38:50
1952,976,42.709,23.398,29.28,43.81,01-07-2017,19:38:53
1962,981,42.69,23.324,31.44,36.97,01-07-2017,19:39:06
3738,1884,42.7,23.332,32.47,34.7,01-07-2017,19:39:11
1954,977,42.704,23.354,32.66,33.7,01-07-2017,19:39:12
2234,1123,42.685,23.356,33.03,31.25,01-07-2017,19:39:19
3500,1764,42.703,23.349,32.97,31.47,01-07-2017,19:39:23
1764,879,42.622,23.366,31.29,31.81,01-07-2017,19:39:45
2224,1118,42.651,23.335,32.64,31.43,01-07-2017,19:39:48
3512,1770,42.683,23.335,31.19,37.52,01-07-2017,19:39:48
2230,1121,42.692,23.332,31.84,38.22,01-07-2017,19:39:50
3620,1824,42.678,23.254,30.5,42.71,01-07-2017,19:39:53
3102,1561,42.665,23.392,31.88,32.18,01-07-2017,19:39:54
2323,1172,42.686,23.4,30.56,38.79,01-07-2017,19:39:55
1850,925,42.677,23.311,31.08,37.17,01-07-2017,19:39:57
2228,1120,42.693,23.333,31.18,37.82,01-07-2017,19:40:01
2292,1154,42.663,23.273,30.88,33.7,01-07-2017,19:40:06
2294,1155,42.645,23.265,28.32,38.83,01-07-2017,19:40:10
2264,1139,42.671,23.31,32.06,37.82,01-07-2017,19:40:15
2036,1023,42.657,23.349,30.65,36.13,01-07-2017,19:40:26
3836,1933,42.702,23.371,29.49,41.46,01-07-2017,19:40:29
3092,1556,42.666,23.284,31.21,0.0,01-07-2017,19:40:32
3438,1732,42.738,23.293,31.09,38.07,01-07-2017,19:40:40
2266,1140,42.738,23.272,30.13,39.28,01-07-2017,19:40:40
2607,1313,42.66,23.319,31.07,34.73,01-07-2017,19:40:47
3472,1750,42.669,23.318,32.69,31.29,01-07-2017,19:40:49
2262,1138,42.691,23.324,30.65,38.37,01-07-2017,19:40:54
2040,1025,42.686,23.351,30.92,37.53,01-07-2017,19:40:56
3436,1731,42.693,23.359,31.7,36.07,01-07-2017,19:40:57
1846,923,42.64,23.31,32.04,30.95,01-07-2017,19:41:00
2216,1114,42.664,23.373,31.69,35.88,01-07-2017,19:41:07
3428,1727,42.624,23.406,31.34,35.29,01-07-2017,19:41:09
3096,1558,42.7,23.36,32.72,33.86,01-07-2017,19:41:09
2038,1024,42.694,23.32,33.92,33.27,01-07-2017,19:41:10
3474,1751,42.68,23.293,31.67,34.59,01-07-2017,19:41:12
3558,1793,42.671,23.364,32.6,30.29,01-07-2017,19:41:17
3432,1729,42.71,23.419,31.16,40.24,01-07-2017,19:41:17
1952,976,42.709,23.398,29.1,44.04,01-07-2017,19:41:20
1962,981,42.69,23.324,31.4,37.21,01-07-2017,19:41:32
3738,1884,42.7,23.332,32.49,34.33,01-07-2017,19:41:37
1954,977,42.704,23.354,32.59,33.71,01-07-2017,19:41:38
3500,1764,42.703,23.349,32.9,32.01,01-07-2017,19:41:49
2234,1123,42.685,23.356,32.57,31.99,01-07-2017,19:41:52
1764,879,42.622,23.366,31.23,32.6,01-07-2017,19:42:12
3512,1770,42.683,23.335,31.18,37.72,01-07-2017,19:42:15
2224,1118,42.651,23.335,32.27,32.85,01-07-2017,19:42:16
2230,1121,42.692,23.332,31.85,38.21,01-07-2017,19:42:18
3102,1561,42.665,23.392,31.7,32.67,01-07-2017,19:42:21
2323,1172,42.686,23.4,30.54,39.09,01-07-2017,19:42:22
1850,925,42.677,23.311,31.32,37.06,01-07-2017,19:42:24
2228,1120,42.693,23.333,31.17,37.69,01-07-2017,19:42:28
2292,1154,42.663,23.273,30.75,33.66,01-07-2017,19:42:33
2294,1155,42.645,23.265,28.14,39.49,01-07-2017,19:42:36
2264,1139,42.671,23.31,32.05,38.25,01-07-2017,19:42:41
3620,1824,42.678,23.254,30.86,41.91,01-07-2017,19:42:43
2036,1023,42.657,23.349,30.53,36.45,01-07-2017,19:42:54
3836,1933,42.702,23.371,29.37,42.29,01-07-2017,19:42:55
3092,1556,42.666,23.284,31.1,0.0,01-07-2017,19:42:58
3438,1732,42.738,23.293,30.92,38.61,01-07-2017,19:43:07
2266,1140,42.738,23.272,30.16,39.79,01-07-2017,19:43:11
2607,1313,42.66,23.319,30.98,35.3,01-07-2017,19:43:13
3472,1750,42.669,23.318,32.66,31.29,01-07-2017,19:43:18
2262,1138,42.691,23.324,30.56,38.99,01-07-2017,19:43:20
2040,1025,42.686,23.351,30.84,37.51,01-07-2017,19:43:22
1846,923,42.64,23.31,31.98,31.02,01-07-2017,19:43:26
3436,1731,42.693,23.359,31.47,35.79,01-07-2017,19:43:26
2216,1114,42.664,23.373,31.7,35.55,01-07-2017,19:43:34
3428,1727,42.624,23.406,31.41,35.47,01-07-2017,19:43:36
2038,1024,42.694,23.32,33.78,33.19,01-07-2017,19:43:36
3096,1558,42.7,23.36,32.68,34.28,01-07-2017,19:43:37
3474,1751,42.68,23.293,31.72,34.59,01-07-2017,19:43:38
3558,1793,42.671,23.364,32.55,31.18,01-07-2017,19:43:43
3432,1729,42.71,23.419,30.73,41.57,01-07-2017,19:43:43
1962,981,42.69,23.324,31.23,37.36,01-07-2017,19:43:59
3738,1884,42.7,23.332,32.54,34.39,01-07-2017,19:44:04
1954,977,42.704,23.354,32.52,33.98,01-07-2017,19:44:05
3500,1764,42.703,23.349,32.83,32.12,01-07-2017,19:44:16
2234,1123,42.685,23.356,32.81,31.42,01-07-2017,19:44:17
1764,879,42.622,23.366,31.22,32.11,01-07-2017,19:44:38
3512,1770,42.683,23.335,30.8,38.96,01-07-2017,19:44:41
2224,1118,42.651,23.335,32.14,33.21,01-07-2017,19:44:44
2230,1121,42.692,23.332,31.79,38.39,01-07-2017,19:44:45
3102,1561,42.665,23.392,31.62,32.72,01-07-2017,19:44:48
2323,1172,42.686,23.4,30.55,39.19,01-07-2017,19:44:48
1850,925,42.677,23.311,31.24,37.42,01-07-2017,19:44:50
2228,1120,42.693,23.333,31.15,37.63,01-07-2017,19:44:54
2292,1154,42.663,23.273,30.73,34.95,01-07-2017,19:44:59
2294,1155,42.645,23.265,28.1,40.19,01-07-2017,19:45:03
2264,1139,42.671,23.31,32.0,38.51,01-07-2017,19:45:08
2036,1023,42.657,23.349,30.21,37.0,01-07-2017,19:45:21
3836,1933,42.702,23.371,29.55,41.46,01-07-2017,19:45:22
3092,1556,42.666,23.284,30.79,0.0,01-07-2017,19:45:25
3620,1824,42.678,23.254,30.75,42.84,01-07-2017,19:45:33
3438,1732,42.738,23.293,30.64,39.14,01-07-2017,19:45:33
2266,1140,42.738,23.272,30.13,39.57,01-07-2017,19:45:38
2607,1313,42.66,23.319,30.8,37.09,01-07-2017,19:45:40
3472,1750,42.669,23.318,32.65,32.36,01-07-2017,19:45:46
2262,1138,42.691,23.324,30.54,38.86,01-07-2017,19:45:47
2040,1025,42.686,23.351,30.78,37.41,01-07-2017,19:45:49
1846,923,42.64,23.31,31.9,31.06,01-07-2017,19:45:53
3436,1731,42.693,23.359,31.63,35.75,01-07-2017,19:45:56
2216,1114,42.664,23.373,31.91,34.94,01-07-2017,19:46:00
3428,1727,42.624,23.406,31.44,35.22,01-07-2017,19:46:02
2038,1024,42.694,23.32,33.72,33.31,01-07-2017,19:46:03
3096,1558,42.7,23.36,32.56,33.86,01-07-2017,19:46:04
3474,1751,42.68,23.293,31.68,34.8,01-07-2017,19:46:05
3558,1793,42.671,23.364,32.47,30.65,01-07-2017,19:46:10
3432,1729,42.71,23.419,30.63,41.97,01-07-2017,19:46:10
1962,981,42.69,23.324,31.18,37.74,01-07-2017,19:46:25
3738,1884,42.7,23.332,32.48,34.21,01-07-2017,19:46:30
1954,977,42.704,23.354,32.47,34.28,01-07-2017,19:46:31
1952,976,42.709,23.398,28.96,44.22,01-07-2017,19:46:32
3500,1764,42.703,23.349,32.74,32.02,01-07-2017,19:46:42
2234,1123,42.685,23.356,32.51,31.92,01-07-2017,19:46:43
1764,879,42.622,23.366,31.17,31.68,01-07-2017,19:47:05
3512,1770,42.683,23.335,30.75,39.21,01-07-2017,19:47:08
2224,1118,42.651,23.335,32.03,33.66,01-07-2017,19:47:11
2230,1121,42.692,23.332,31.78,38.15,01-07-2017,19:47:11
3102,1561,42.665,23.392,31.48,33.2,01-07-2017,19:47:14
2323,1172,42.686,23.4,30.45,39.45,01-07-2017,19:47:15
1850,925,42.677,23.311,31.07,37.71,01-07-2017,19:47:19
2228,1120,42.693,23.333,31.08,37.4,01-07-2017,19:47:21
2292,1154,42.663,23.273,30.56,34.69,01-07-2017,19:47:26
2294,1155,42.645,23.265,28.01,39.9,01-07-2017,19:47:30
2264,1139,42.671,23.31,31.95,38.66,01-07-2017,19:47:34
2036,1023,42.657,23.349,30.29,36.74,01-07-2017,19:47:48
3836,1933,42.702,23.371,29.43,42.0,01-07-2017,19:47:48
3092,1556,42.666,23.284,30.43,0.0,01-07-2017,19:47:51
3438,1732,42.738,23.293,30.37,39.55,01-07-2017,19:48:00
2266,1140,42.738,23.272,29.89,39.69,01-07-2017,19:48:04
2607,1313,42.66,23.319,30.63,38.05,01-07-2017,19:48:06
2262,1138,42.691,23.324,30.41,38.93,01-07-2017,19:48:13
3472,1750,42.669,23.318,32.47,31.91,01-07-2017,19:48:15
2040,1025,42.686,23.351,30.74,37.84,01-07-2017,19:48:15
1846,923,42.64,23.31,31.85,31.06,01-07-2017,19:48:19
3620,1824,42.678,23.254,31.08,41.99,01-07-2017,19:48:22
3436,1731,42.693,23.359,31.59,35.65,01-07-2017,19:48:24
2216,1114,42.664,23.373,31.82,35.07,01-07-2017,19:48:27
2038,1024,42.694,23.32,33.46,33.78,01-07-2017,19:48:29
3474,1751,42.68,23.293,31.66,34.96,01-07-2017,19:48:31
3428,1727,42.624,23.406,31.53,35.01,01-07-2017,19:48:31
3096,1558,42.7,23.36,32.58,33.92,01-07-2017,19:48:32
3558,1793,42.671,23.364,32.36,30.69,01-07-2017,19:48:36
3432,1729,42.71,23.419,30.75,41.79,01-07-2017,19:48:36
1962,981,42.69,23.324,30.99,38.06,01-07-2017,19:48:52
3738,1884,42.7,23.332,32.31,34.64,01-07-2017,19:48:57
1954,977,42.704,23.354,32.39,34.46,01-07-2017,19:48:58
1952,976,42.709,23.398,28.72,44.83,01-07-2017,19:49:00
2234,1123,42.685,23.356,32.32,31.83,01-07-2017,19:49:08
3500,1764,42.703,23.349,32.68,32.74,01-07-2017,19:49:09
1764,879,42.622,23.366,31.09,31.94,01-07-2017,19:49:31
3512,1770,42.683,23.335,30.85,38.79,01-07-2017,19:49:34
2230,1121,42.692,23.332,31.72,38.23,01-07-2017,19:49:38
2224,1118,42.651,23.335,31.8,34.2,01-07-2017,19:49:39
3102,1561,42.665,23.392,31.46,32.9,01-07-2017,19:49:41
2323,1172,42.686,23.4,30.31,38.97,01-07-2017,19:49:41
1850,925,42.677,23.311,30.73,38.36,01-07-2017,19:49:45
2228,1120,42.693,23.333,31.01,37.4,01-07-2017,19:49:47
2292,1154,42.663,23.273,30.52,35.91,01-07-2017,19:49:53
2294,1155,42.645,23.265,27.87,40.36,01-07-2017,19:49:57
2264,1139,42.671,23.31,31.84,38.92,01-07-2017,19:50:01
3836,1933,42.702,23.371,29.2,42.97,01-07-2017,19:50:15
2036,1023,42.657,23.349,29.91,37.8,01-07-2017,19:50:16
